,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Expected Visual Angle_x,Expected Visual Angle_y,Actual Visual Angle_x,Actual Visual Angle_y,Cosine Similarity,Euclidean Error
130,06/23/2023 21:18:24.526277,358,static,-0.1,1.05,-0.29,-0.04142,0.66465,0.03471,0.74519,-0.1,1.05,-0.34,-0.04142,0.66465,0.03471,0.74519,-0.1,1.05,-0.32,-0.04142,0.66465,0.03471,0.74519,-0.1,1.05,-0.28,-0.14853,0.65856,0.13487,0.72529,336.85,84.48,0.0,0.92,0.39,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15042,0.64853,0.13286,0.73425,336.85,82.91,0.0,0.91,0.39,0.11,0.12,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.61,75.21,18.81,-0.04141,0.66464,0.0347,0.7452,2.856179716412905,2.3099789316447445,0.007920921211002352,1.0,0.0,-168.71,-74.16,-19.13,-2.956179716412905,-1.2599789316447445,-0.32292092121100235,-1.683703921400884,-1.823248644987665,-1.6796008158321902,-1.8216868581956385,0.04520232610625965,100.54637518804428
131,06/23/2023 21:18:24.540027,359,static,-0.1,1.05,-0.29,-0.04147,0.6647,0.03472,0.74515,-0.1,1.05,-0.34,-0.04147,0.6647,0.03472,0.74515,-0.1,1.05,-0.32,-0.04147,0.6647,0.03472,0.74515,-0.1,1.05,-0.28,-0.14851,0.65854,0.13483,0.72532,336.86,84.48,0.0,0.92,0.39,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15039,0.64852,0.13283,0.73428,336.85,82.9,0.0,0.91,0.39,0.11,0.12,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.61,75.21,18.79,-0.04142,0.66468,0.03469,0.74517,2.856179716412905,2.3099789316447445,0.007920921211002352,1.0,0.0,-168.71,-74.16,-19.11,-2.956179716412905,-1.2599789316447445,-0.32292092121100235,-1.6835868780657888,-1.8229957670357733,-1.6796008158321902,-1.8216868581956385,0.04717816006065272,100.53544393790231
132,06/23/2023 21:18:24.553789,360,static,-0.1,1.05,-0.29,-0.04143,0.66472,0.03486,0.74513,-0.1,1.05,-0.34,-0.04143,0.66472,0.03486,0.74513,-0.1,1.05,-0.32,-0.04143,0.66472,0.03486,0.74513,-0.1,1.05,-0.28,-0.14671,0.66046,0.13381,0.72413,337.09,84.73,0.0,0.92,0.39,0.08,0.09,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.14888,0.64887,0.13152,0.73451,337.08,82.91,0.0,0.91,0.39,0.11,0.12,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.6,75.22,18.79,-0.04144,0.6647,0.03475,0.74515,1.9410918886779456,1.9199514947948175,-0.10324426804080704,1.0,0.0,-168.7,-74.17,-19.11,-2.0410918886779457,-0.8699514947948175,-0.21175573195919295,-1.6835935073666721,-1.8229631874668366,-1.674172795169028,-1.809563994706977,0.05043783242358072,100.5399301890458
133,06/23/2023 21:18:24.567195,361,static,-0.1,1.05,-0.29,-0.04139,0.66474,0.03492,0.74511,-0.1,1.05,-0.34,-0.04139,0.66474,0.03492,0.74511,-0.1,1.05,-0.32,-0.04139,0.66474,0.03492,0.74511,-0.1,1.05,-0.28,-0.14676,0.66046,0.13386,0.72411,337.09,84.74,0.0,0.92,0.39,0.08,0.09,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.14893,0.64887,0.13157,0.73449,337.08,82.92,0.0,0.91,0.39,0.11,0.12,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.59,75.25,18.78,-0.04145,0.66472,0.03486,0.74512,1.9410918886779456,1.9199514947948175,-0.10324426804080704,1.0,0.0,-168.69,-74.2,-19.1,-2.0410918886779457,-0.8699514947948175,-0.21175573195919295,-1.683541607849236,-1.8227391065219833,-1.674172795169028,-1.809563994706977,0.047807626009745356,100.5317371274955
134,06/23/2023 21:18:24.581890,362,static,-0.1,1.05,-0.29,-0.04143,0.66477,0.03482,0.74508,-0.1,1.05,-0.34,-0.04143,0.66477,0.03482,0.74508,-0.1,1.05,-0.32,-0.04143,0.66477,0.03482,0.74508,-0.1,1.05,-0.28,-0.14678,0.66039,0.13385,0.72417,337.08,84.72,0.0,0.92,0.39,0.08,0.09,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.14895,0.64879,0.13156,0.73456,337.07,82.9,0.0,0.91,0.39,0.11,0.12,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.59,75.24,18.79,-0.04138,0.66473,0.03489,0.74512,1.9410918886779456,1.9199514947948175,-0.10324426804080704,1.0,0.0,-168.69,-74.19,-19.11,-2.0410918886779457,-0.8699514947948175,-0.21175573195919295,-1.6836001374435714,-1.822898053037442,-1.674172795169028,-1.809563994706977,0.04930499209607924,100.5381525517713
135,06/23/2023 21:18:24.595619,363,static,-0.1,1.05,-0.29,-0.04145,0.66485,0.03469,0.74502,-0.1,1.05,-0.34,-0.04145,0.66485,0.03469,0.74502,-0.1,1.05,-0.32,-0.04145,0.66485,0.03469,0.74502,-0.1,1.05,-0.28,-0.14682,0.66037,0.13388,0.72418,337.08,84.72,0.0,0.92,0.39,0.08,0.09,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.14898,0.64877,0.13158,0.73456,337.07,82.9,0.0,0.91,0.39,0.11,0.12,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.6,75.23,18.76,-0.0414,0.66476,0.03481,0.74509,1.9410918886779456,1.9199514947948175,-0.10324426804080704,1.0,0.0,-168.7,-74.18,-19.080000000000002,-2.0410918886779457,-0.8699514947948175,-0.21175573195919295,-1.6834179264019,-1.8225513269848672,-1.674172795169028,-1.809563994706977,0.046963512908084565,100.52264159751076
136,06/23/2023 21:18:24.608946,364,static,-0.1,1.05,-0.29,-0.04154,0.66493,0.03462,0.74494,-0.1,1.05,-0.34,-0.04154,0.66493,0.03462,0.74494,-0.1,1.05,-0.32,-0.04154,0.66493,0.03462,0.74494,-0.1,1.05,-0.28,-0.14678,0.66038,0.13384,0.72419,337.09,84.72,0.0,0.92,0.39,0.08,0.09,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.14894,0.64878,0.13155,0.73457,337.08,82.9,0.0,0.91,0.39,0.11,0.12,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.62,75.21,18.71,-0.04146,0.66485,0.03468,0.74502,1.9410918886779456,1.9199514947948175,-0.10324426804080704,1.0,0.0,-168.72,-74.16,-19.03,-2.0410918886779457,-0.8699514947948175,-0.21175573195919295,-1.6831120722462944,-1.8219839258781603,-1.674172795169028,-1.809563994706977,0.04326046177629503,100.49704541980881
137,06/23/2023 21:18:24.623150,365,static,-0.1,1.05,-0.29,-0.04155,0.66506,0.03455,0.74483,-0.1,1.05,-0.34,-0.04155,0.66506,0.03455,0.74483,-0.1,1.05,-0.32,-0.04155,0.66506,0.03455,0.74483,-0.1,1.05,-0.28,-0.14818,0.66021,0.13516,0.72381,336.86,84.74,0.0,0.92,0.39,0.08,0.09,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15065,0.64703,0.13251,0.73559,336.85,82.67,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.62,75.22,18.65,-0.04155,0.66495,0.03461,0.74493,1.450723959983974,1.7109475402582026,-0.1456836569337392,1.0,0.0,-168.72,-74.17,-18.97,-1.5507239599839742,-0.6609475402582026,-0.1693163430662608,-1.6827609068128813,-1.8211923296076558,-1.679550874909449,-1.8215755698033878,0.060534318898942084,100.4571777467065
138,06/23/2023 21:18:24.637446,366,static,-0.1,1.05,-0.29,-0.04137,0.66511,0.0347,0.74479,-0.1,1.05,-0.34,-0.04137,0.66511,0.0347,0.74479,-0.1,1.05,-0.32,-0.04137,0.66511,0.0347,0.74479,-0.1,1.05,-0.28,-0.14816,0.66034,0.13519,0.72369,336.86,84.76,0.0,0.92,0.39,0.08,0.09,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15064,0.64716,0.13255,0.73547,336.85,82.69,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.63,75.21,18.59,-0.04153,0.66506,0.03458,0.74483,1.450723959983974,1.7109475402582026,-0.1456836569337392,1.0,0.0,-168.73,-74.16,-18.91,-1.5507239599839742,-0.6609475402582026,-0.1693163430662608,-1.6824031535318877,-1.8204651789494901,-1.679550874909449,-1.8215755698033878,0.06586710240196561,100.42541774540562
139,06/23/2023 21:18:24.651089,367,static,-0.1,1.05,-0.29,-0.04116,0.66513,0.03484,0.74477,-0.1,1.05,-0.34,-0.04116,0.66513,0.03484,0.74477,-0.1,1.05,-0.32,-0.04116,0.66513,0.03484,0.74477,-0.1,1.05,-0.28,-0.14816,0.66035,0.1352,0.72367,336.86,84.76,0.0,0.92,0.39,0.08,0.09,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15064,0.64717,0.13256,0.73546,336.85,82.69,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.64,75.19,18.61,-0.04135,0.66509,0.0347,0.74481,1.450723959983974,1.7109475402582026,-0.1456836569337392,1.0,0.0,-168.73999999999998,-74.14,-18.93,-1.5507239599839742,-0.6609475402582026,-0.1693163430662608,-1.682513648118634,-1.8207830307183914,-1.679550874909449,-1.8215755698033878,0.06275676766741381,100.43802645145826
140,06/23/2023 21:18:24.665138,368,static,-0.1,1.05,-0.29,-0.04097,0.66513,0.035,0.74478,-0.1,1.05,-0.34,-0.04097,0.66513,0.035,0.74478,-0.1,1.05,-0.32,-0.04097,0.66513,0.035,0.74478,-0.1,1.05,-0.28,-0.1484,0.65903,0.13491,0.72488,336.86,84.55,0.0,0.92,0.39,0.09,0.09,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15085,0.64583,0.13225,0.73665,336.85,82.48,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.64,75.17,18.62,-0.04115,0.66514,0.03485,0.74477,1.935126147145154,1.9174087727482312,-0.08162202519838799,1.0,0.0,-168.73999999999998,-74.12,-18.94,-2.035126147145154,-0.8674087727482311,-0.23337797480161201,-1.6825721739330055,-1.8209743597197743,-1.6849725274468972,-1.833624266998449,0.15695706344340693,100.43949942890873
141,06/23/2023 21:18:24.679013,369,static,-0.1,1.05,-0.29,-0.04094,0.66514,0.03502,0.74477,-0.1,1.05,-0.34,-0.04094,0.66514,0.03502,0.74477,-0.1,1.05,-0.32,-0.04094,0.66514,0.03502,0.74477,-0.1,1.05,-0.28,-0.14836,0.65898,0.13486,0.72495,336.87,84.54,0.0,0.92,0.39,0.09,0.1,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15081,0.64578,0.13219,0.73672,336.86,82.47,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.65,75.15,18.65,-0.04097,0.66513,0.03493,0.74478,1.935126147145154,1.9174087727482312,-0.08162202519838799,1.0,0.0,-168.75,-74.10000000000001,-18.97,-2.035126147145154,-0.8674087727482311,-0.23337797480161201,-1.6827411678903272,-1.8214190939861492,-1.6849725274468972,-1.833624266998449,0.15285132578727278,100.45759285182139
142,06/23/2023 21:18:24.692662,370,static,-0.1,1.05,-0.29,-0.04092,0.6651,0.03502,0.74481,-0.1,1.05,-0.34,-0.04092,0.6651,0.03502,0.74481,-0.1,1.05,-0.32,-0.04092,0.6651,0.03502,0.74481,-0.1,1.05,-0.28,-0.14832,0.65907,0.13486,0.72488,336.87,84.56,0.0,0.92,0.39,0.09,0.09,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15049,0.64746,0.13252,0.73525,336.87,82.73,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.65,75.16,18.65,-0.04095,0.66516,0.035,0.74476,1.935126147145154,1.9174087727482312,-0.08162202519838799,1.0,0.0,-168.75,-74.11,-18.97,-2.035126147145154,-0.8674087727482311,-0.23337797480161201,-1.6827411678903272,-1.8213866744601996,-1.6849725274468972,-1.833624266998449,0.153359641102227,100.4566174605305
143,06/23/2023 21:18:24.706816,371,static,-0.1,1.05,-0.29,-0.04089,0.66507,0.03504,0.74484,-0.1,1.05,-0.34,-0.04089,0.66507,0.03504,0.74484,-0.1,1.05,-0.32,-0.04089,0.66507,0.03504,0.74484,-0.1,1.05,-0.28,-0.14831,0.65905,0.13484,0.72489,336.87,84.55,0.0,0.92,0.39,0.09,0.09,0.0,-1.0,-0.39,0.92,-0.04,WorldSpace,0.9980469,-0.1,1.05,-0.35,-0.15048,0.64745,0.1325,0.73526,336.87,82.73,0.0,0.91,0.39,0.12,0.13,0.0,-0.99,-0.39,0.92,-0.05,WorldSpace,0.9980469,168.65,75.15,18.68,-0.0409,0.66511,0.03503,0.7448,1.935126147145154,1.9174087727482312,-0.08162202519838799,1.0,0.0,-168.75,-74.10000000000001,-19.0,-2.035126147145154,-0.8674087727482311,-0.23337797480161201,-1.6829167236438614,-1.8217990134379312,-1.6849725274468972,-1.833624266998449,0.14987439989045057,100.47391914167055
144,06/23/2023 21:18:25.221082,408,static,-0.1,1.05,-0.29,-0.04159,0.66413,0.03663,0.74556,-0.1,1.05,-0.34,-0.04159,0.66413,0.03663,0.74556,-0.1,1.05,-0.31,-0.04159,0.66413,0.03663,0.74556,-0.1,1.05,-0.28,0.02303,0.74182,-0.02551,0.66972,3.94,95.85,0.0,0.99,-0.07,-0.1,-0.1,0.0,-0.99,0.07,1.0,-0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.02379,0.72642,-0.02518,0.68638,3.97,93.25,0.0,1.0,-0.07,-0.06,-0.06,0.0,-1.0,0.07,1.0,0.0,WorldSpace,0.9980469,186.38,-7.55,-15.4,-0.04156,0.66418,0.03649,0.74553,1.6066400473231455,0.929937888198767,-0.4520422951789306,1.0,0.0,-186.48,8.6,15.09,-1.7066400473231456,0.12006211180123305,0.13704229517893057,-1.4900520541617326,0.5180035024464085,-1.4906687803251593,0.7194500144164249,6.594058880410055,63.886739520403
145,06/23/2023 21:18:25.234815,409,static,-0.1,1.05,-0.29,-0.04164,0.66407,0.03675,0.7456,-0.1,1.05,-0.34,-0.04164,0.66407,0.03675,0.7456,-0.1,1.05,-0.31,-0.04164,0.66407,0.03675,0.7456,-0.1,1.05,-0.28,0.02302,0.74182,-0.0255,0.66972,3.94,95.85,0.0,0.99,-0.07,-0.1,-0.1,0.0,-0.99,0.07,1.0,-0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.02378,0.72642,-0.02517,0.68638,3.97,93.25,0.0,1.0,-0.07,-0.06,-0.06,0.0,-1.0,0.07,1.0,0.0,WorldSpace,0.9980469,186.39,-7.5,-15.38,-0.0416,0.66411,0.03662,0.74557,1.6066400473231455,0.929937888198767,-0.4520422951789306,1.0,0.0,-186.48999999999998,8.55,15.07,-1.7066400473231456,0.12006211180123305,0.13704229517893057,-1.4901629127255054,0.5160678792845373,-1.4906687803251593,0.7194500144164249,6.661807552122828,63.86506830355318
146,06/23/2023 21:18:25.248742,410,static,-0.1,1.05,-0.29,-0.04174,0.66401,0.03686,0.74565,-0.1,1.05,-0.34,-0.04174,0.66401,0.03686,0.74565,-0.1,1.05,-0.31,-0.04174,0.66401,0.03686,0.74565,-0.1,1.05,-0.28,0.02302,0.74182,-0.0255,0.66972,3.94,95.85,0.0,0.99,-0.07,-0.1,-0.1,0.0,-0.99,0.07,1.0,-0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.02379,0.72642,-0.02517,0.68638,3.97,93.25,0.0,1.0,-0.07,-0.06,-0.06,0.0,-1.0,0.07,1.0,0.0,WorldSpace,0.9980469,186.39,-7.45,-15.35,-0.04166,0.66405,0.03676,0.74562,1.6066400473231455,0.929937888198767,-0.4520422951789306,1.0,0.0,-186.48999999999998,8.5,15.04,-1.7066400473231456,0.12006211180123305,0.13704229517893057,-1.490322737673902,0.5144074937698047,-1.4906687803251593,0.7194500144164249,6.720726405919095,63.849030725724695
147,06/23/2023 21:18:25.262583,411,static,-0.1,1.05,-0.29,-0.04185,0.66395,0.03696,0.74569,-0.1,1.05,-0.34,-0.04185,0.66395,0.03696,0.74569,-0.1,1.05,-0.31,-0.04185,0.66395,0.03696,0.74569,-0.1,1.05,-0.28,0.02287,0.74044,-0.02522,0.67126,3.9,95.61,0.0,0.99,-0.07,-0.1,-0.1,0.0,-1.0,0.07,1.0,-0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.02356,0.72645,-0.02494,0.68636,3.93,93.25,0.0,1.0,-0.07,-0.06,-0.06,0.0,-1.0,0.07,1.0,0.0,WorldSpace,0.9980469,186.4,-7.39,-15.33,-0.04175,0.664,0.03688,0.74566,1.6066400473231455,0.929937888198767,-0.4520422951789306,1.0,0.0,-186.5,8.44,15.02,-1.7066400473231456,0.12006211180123305,0.13704229517893057,-1.4904335806238307,0.5119468145827234,-1.4906687803251593,0.7194500144164249,6.806609132972514,63.8205574474589
148,06/23/2023 21:18:25.276539,412,static,-0.1,1.05,-0.29,-0.04195,0.66389,0.03704,0.74574,-0.1,1.05,-0.34,-0.04195,0.66389,0.03704,0.74574,-0.1,1.05,-0.31,-0.04195,0.66389,0.03704,0.74574,-0.1,1.05,-0.28,0.02283,0.74044,-0.02518,0.67127,3.89,95.61,0.0,0.99,-0.07,-0.1,-0.1,0.0,-1.0,0.07,1.0,-0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.02352,0.72645,-0.02489,0.68637,3.92,93.25,0.0,1.0,-0.07,-0.06,-0.06,0.0,-1.0,0.07,1.0,0.0,WorldSpace,0.9980469,186.4,-7.32,-15.29,-0.04186,0.66392,0.03703,0.74571,1.6066400473231455,0.929937888198767,-0.4520422951789306,1.0,0.0,-186.5,8.370000000000001,14.979999999999999,-1.7066400473231456,0.12006211180123305,0.13704229517893057,-1.490646679338306,0.5095324159274234,-1.4906687803251593,0.7194500144164249,6.892177723223327,63.79676259858829
149,06/23/2023 21:18:25.289699,413,static,-0.1,1.05,-0.29,-0.04197,0.66383,0.03714,0.74578,-0.1,1.05,-0.34,-0.04197,0.66383,0.03714,0.74578,-0.1,1.05,-0.31,-0.04197,0.66383,0.03714,0.74578,-0.1,1.05,-0.28,0.02266,0.74039,-0.025,0.67133,3.87,95.6,0.0,0.99,-0.07,-0.1,-0.1,0.0,-1.0,0.07,1.0,-0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.02335,0.7264,-0.02471,0.68643,3.9,93.24,0.0,1.0,-0.07,-0.06,-0.06,0.0,-1.0,0.07,1.0,0.0,WorldSpace,0.9980469,186.41,-7.3,-15.29,-0.04194,0.66391,0.03705,0.74572,1.6066400473231455,0.929937888198767,-0.4520422951789306,1.0,0.0,-186.51,8.35,14.979999999999999,-1.7066400473231456,0.12006211180123305,0.13704229517893057,-1.4906509582972474,0.5085143725066434,-1.4906687803251593,0.7194500144164249,6.927271984365266,63.78349051529491
150,06/23/2023 21:18:25.303752,414,static,-0.1,1.05,-0.29,-0.04198,0.66381,0.03716,0.74579,-0.1,1.05,-0.34,-0.04198,0.66381,0.03716,0.74579,-0.1,1.05,-0.31,-0.04198,0.66381,0.03716,0.74579,-0.1,1.05,-0.28,0.02264,0.74035,-0.02497,0.67137,3.86,95.59,0.0,0.99,-0.07,-0.1,-0.1,0.0,-1.0,0.07,1.0,-0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.02333,0.72636,-0.02469,0.68647,3.89,93.23,0.0,1.0,-0.07,-0.06,-0.06,0.0,-1.0,0.07,1.0,0.0,WorldSpace,0.9980469,186.41,-7.28,-15.26,-0.04195,0.66384,0.03711,0.74577,1.6066400473231455,0.929937888198767,-0.4520422951789306,1.0,0.0,-186.51,8.33,14.95,-1.7066400473231456,0.12006211180123305,0.13704229517893057,-1.4908107786618285,0.5083470849012856,-1.4906687803251593,0.7194500144164249,6.934908365381671,63.7874168443225
151,06/23/2023 21:18:25.318167,415,static,-0.1,1.05,-0.29,-0.04194,0.66378,0.03712,0.74583,-0.1,1.05,-0.34,-0.04194,0.66378,0.03712,0.74583,-0.1,1.05,-0.31,-0.04194,0.66378,0.03712,0.74583,-0.1,1.05,-0.28,0.02258,0.74035,-0.0249,0.67138,3.85,95.59,0.0,0.99,-0.07,-0.1,-0.1,0.0,-1.0,0.07,1.0,-0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.02326,0.72636,-0.02462,0.68648,3.88,93.23,0.0,1.0,-0.07,-0.06,-0.06,0.0,-1.0,0.07,1.0,0.0,WorldSpace,0.9980469,186.41,-7.26,-15.23,-0.04199,0.6638,0.03712,0.74581,1.6066400473231455,0.929937888198767,-0.4520422951789306,1.0,0.0,-186.51,8.31,14.92,-1.7066400473231456,0.12006211180123305,0.13704229517893057,-1.4909706031213201,0.5081790931772282,-1.4906687803251593,0.7194500144164249,6.942568093290857,63.791334922783626
152,06/23/2023 21:18:25.331449,416,static,-0.1,1.05,-0.29,-0.04193,0.66379,0.03714,0.74582,-0.1,1.05,-0.34,-0.04193,0.66379,0.03714,0.74582,-0.1,1.05,-0.31,-0.04193,0.66379,0.03714,0.74582,-0.1,1.05,-0.28,0.0224,0.74156,-0.02479,0.67005,3.83,95.8,0.0,0.99,-0.07,-0.1,-0.1,0.0,-0.99,0.07,1.0,-0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.02315,0.7263,-0.02449,0.68655,3.86,93.22,0.0,1.0,-0.07,-0.06,-0.06,0.0,-1.0,0.07,1.0,0.0,WorldSpace,0.9980469,186.41,-7.27,-15.23,-0.04195,0.66379,0.03713,0.74582,1.6066400473231455,0.929937888198767,-0.4520422951789306,1.0,0.0,-186.51,8.32,14.92,-1.7066400473231456,0.12006211180123305,0.13704229517893057,-1.4909706031213201,0.5086904975891303,-1.4906687803251593,0.7194500144164249,6.924962850137466,63.79807703441046
153,06/23/2023 21:18:25.345653,417,static,-0.1,1.05,-0.29,-0.0419,0.66376,0.03715,0.74584,-0.1,1.05,-0.34,-0.0419,0.66376,0.03715,0.74584,-0.1,1.05,-0.31,-0.0419,0.66376,0.03715,0.74584,-0.1,1.05,-0.28,0.0224,0.74157,-0.02479,0.67004,3.83,95.8,0.0,0.99,-0.07,-0.1,-0.1,0.0,-0.99,0.07,1.0,-0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.02315,0.72631,-0.02449,0.68654,3.86,93.23,0.0,1.0,-0.07,-0.06,-0.06,0.0,-1.0,0.07,1.0,0.0,WorldSpace,0.9980469,186.41,-7.28,-15.23,-0.04192,0.66378,0.03713,0.74583,1.6066400473231455,0.929937888198767,-0.4520422951789306,1.0,0.0,-186.51,8.33,14.92,-1.7066400473231456,0.12006211180123305,0.13704229517893057,-1.4909706031213201,0.5092016104827689,-1.4906687803251593,0.7194500144164249,6.907371329925658,63.80482144863346
154,06/23/2023 21:18:25.359722,418,static,-0.1,1.05,-0.29,-0.04186,0.6638,0.03723,0.74581,-0.1,1.05,-0.34,-0.04186,0.6638,0.03723,0.74581,-0.1,1.05,-0.31,-0.04186,0.6638,0.03723,0.74581,-0.1,1.05,-0.28,0.02236,0.74147,-0.02474,0.67015,3.82,95.78,0.0,0.99,-0.07,-0.1,-0.1,0.0,-0.99,0.07,1.0,-0.01,WorldSpace,0.9980469,-0.1,1.05,-0.35,0.02311,0.72611,-0.02444,0.68675,3.86,93.19,0.0,1.0,-0.07,-0.06,-0.06,0.0,-1.0,0.07,1.0,0.0,WorldSpace,0.9980469,186.41,-7.28,-15.23,-0.04189,0.66378,0.03716,0.74583,1.6066400473231455,0.929937888198767,-0.4520422951789306,1.0,0.0,-186.51,8.33,14.92,-1.7066400473231456,0.12006211180123305,0.13704229517893057,-1.4909706031213201,0.5092016104827689,-1.4906687803251593,0.7194500144164249,6.907371329925658,63.80482144863346
